person_income,person_emp_length,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_cred_hist_length,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,cb_person_default_on_file_Y
48000,7.0,5600,11.14,0,0.12,3,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
48000,7.0,5600,10.62,0,0.12,2,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
50000,3.0,5600,11.49,0,0.11,4,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
50000,0.0,5600,11.03,0,0.11,4,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True
50004,3.0,5600,10.59,0,0.11,4,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
51000,5.0,5600,7.49,0,0.11,2,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
52000,2.0,5600,7.29,0,0.11,2,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
42000,4.0,3200,7.9,1,0.08,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
52800,3.0,5600,7.29,0,0.11,3,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
54000,3.0,5600,10.59,0,0.1,4,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
48000,7.0,10000,10.65,0,0.21,4,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
54000,4.0,5600,9.63,0,0.1,2,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
48000,5.0,2400,12.69,0,0.05,4,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
55692,5.0,5600,6.62,0,0.1,2,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
56000,8.0,5600,6.03,0,0.1,3,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
56000,4.0,5600,8.59,0,0.1,4,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
56000,6.0,5600,8.32,0,0.1,2,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
48000,0.0,23500,13.49,0,0.49,4,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
48000,6.0,12000,6.03,0,0.25,3,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
60000,6.0,5600,10.65,0,0.09,4,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
60000,1.0,5600,7.29,0,0.09,2,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
60000,3.0,5600,9.25,0,0.09,3,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
62000,4.0,5600,9.99,0,0.09,4,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
48000,0.0,1500,16.29,0,0.03,3,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
63000,0.0,5600,8.49,0,0.09,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
60500,2.0,5600,14.91,1,0.09,3,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
68515,2.0,5600,12.61,0,0.08,3,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
48000,4.0,2000,12.69,0,0.04,4,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
69000,1.0,5600,9.99,0,0.08,3,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
48000,0.0,5000,6.03,0,0.1,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
48000,7.0,2500,11.71,0,0.05,3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
69996,7.0,5600,13.11,0,0.08,2,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True
70000,3.0,5600,7.9,0,0.08,4,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
48000,7.0,20000,11.71,0,0.42,4,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
48000,10.0,13800,13.49,0,0.29,2,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
70000,3.0,5600,11.14,0,0.08,3,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
72000,7.0,5600,11.12,0,0.08,2,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
48000,8.0,10500,7.51,0,0.22,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
48000,8.0,10000,10.65,0,0.21,3,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
48000,0.0,6000,10.65,0,0.13,2,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
58650,7.0,5600,14.84,1,0.08,4,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
79000,4.0,5600,11.12,0,0.07,4,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
81600,2.0,5600,5.99,0,0.07,4,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
42000,4.0,19000,6.99,1,0.45,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
89610,3.0,5600,6.54,0,0.06,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
48000,7.0,2500,5.42,0,0.05,3,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
102552,10.0,5600,9.99,0,0.05,3,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
25000,0.0,5625,12.68,0,0.23,4,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
48000,9.0,3500,5.42,0,0.07,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
51000,6.0,5650,9.91,0,0.11,4,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
48000,10.0,2000,10.99,0,0.04,2,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
48000,3.0,1400,14.79,0,0.03,4,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
48000,6.0,4400,5.99,0,0.09,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
67200,7.0,5650,13.47,0,0.08,2,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
11476,0.0,5700,7.49,1,0.5,4,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
35000,1.0,5700,12.99,0,0.16,3,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
37000,4.0,5700,5.42,0,0.15,4,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
48000,2.0,13000,10.99,0,0.27,3,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
46000,8.0,5700,7.66,0,0.12,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
48000,2.0,5000,8.49,0,0.1,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
52500,0.0,5700,11.12,0,0.11,2,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
17000,3.0,5750,8.9,1,0.34,2,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
34000,1.0,5750,10.75,0,0.17,3,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
48000,8.0,10000,7.49,0,0.21,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
45900,3.0,5750,8.94,0,0.13,3,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
70000,1.0,5750,8.0,0,0.08,4,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
48000,6.0,10000,13.49,0,0.21,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
85000,9.0,5750,7.29,0,0.07,4,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
48000,5.0,4400,5.99,0,0.09,4,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
147750,3.0,5750,9.99,0,0.04,4,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
30900,1.0,5775,9.63,1,0.19,4,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
48000,7.0,3000,11.99,0,0.06,4,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
120000,0.0,5775,6.17,0,0.05,2,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
18000,2.0,5800,14.72,1,0.32,4,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
48000,6.0,3200,6.99,0,0.07,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
20400,2.0,5800,8.94,0,0.28,4,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
25000,0.0,5800,9.91,0,0.23,4,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
48000,4.0,4200,11.99,0,0.09,4,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
48000,5.0,5000,13.99,0,0.1,2,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
27000,1.0,5800,10.65,0,0.21,3,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
27252,3.0,5800,13.06,0,0.21,4,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
48000,10.0,4000,5.42,0,0.08,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
35020,0.0,5800,8.32,0,0.17,3,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
48000,6.0,4800,8.49,0,0.1,4,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
41300,1.0,5800,7.43,0,0.14,3,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
48000,4.0,5000,5.99,0,0.1,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
48000,8.0,3200,5.99,0,0.07,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
48000,9.0,1000,13.49,0,0.02,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
45000,3.0,5800,7.88,0,0.13,3,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
48000,9.0,8000,10.59,0,0.17,4,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
42000,3.0,1800,12.99,1,0.04,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
144000,0.0,5800,7.29,0,0.04,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
48000,3.0,3600,13.49,0,0.07,4,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
12000,0.0,5825,6.62,1,0.49,4,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
25000,4.0,5825,14.27,0,0.23,2,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
26000,5.0,5825,14.27,0,0.22,4,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True
42000,7.0,10500,7.66,1,0.25,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
50000,8.0,5825,10.65,0,0.12,2,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
48000,1.0,4000,9.63,0,0.08,2,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
48000,4.0,7000,10.74,0,0.15,4,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False
48000,4.0,4000,5.42,0,0.08,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
60000,4.0,5850,7.49,0,0.1,3,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
48000,3.0,4800,10.74,0,0.1,4,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19200,5.0,5875,14.11,1,0.31,3,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
40000,4.0,5875,12.69,0,0.15,2,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
49680,1.0,5875,12.99,0,0.12,3,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True
56000,3.0,5875,14.54,0,0.1,2,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
14400,2.0,5900,12.42,1,0.41,3,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
23000,4.0,5900,9.63,0,0.26,4,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
30000,5.0,5900,7.88,0,0.2,2,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
36800,0.0,5900,10.71,0,0.16,3,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
34000,0.0,5925,11.11,1,0.17,4,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
20124,4.0,5950,13.49,0,0.3,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
48000,2.0,15000,13.06,0,0.31,4,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
29376,3.0,5950,7.66,0,0.2,2,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
48000,7.0,12000,7.29,0,0.25,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
48000,4.0,4500,5.42,0,0.09,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
78000,3.0,5950,7.29,0,0.08,3,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
46000,0.0,5975,14.46,1,0.13,2,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True
12000,0.0,6000,8.88,1,0.5,4,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
